game,season,home_team,away_team,starting_min,end_min,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4,fga_home,fta_home,fgm_home,fga_2_home,fgm_2_home,fga_3_home,fgm_3_home,ast_home,blk_home,pf_home,reb_home,dreb_home,oreb_home,to_home,pts_home,pct_home,pct_2_home,pct_3_home,fga_visitor,fta_visitor,fgm_visitor,fga_2_visitor,fgm_2_visitor,fga_3_visitor,fgm_3_visitor,ast_visitor,blk_visitor,pf_visitor,reb_visitor,dreb_visitor,oreb_visitor,to_visitor,pts_visitor,pct_visitor,pct_2_visitor,pct_3_visitor,outcome
200703280CHA,2007,CHA,ATL,29,30,Gerald Wallace,Jake Voskuhl,Matt Carroll,Raymond Felton,Walter Herrmann,Anthony Johnson,Josh Childress,Josh Smith,Marvin Williams,Zaza Pachulia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200703280CHA,2007,CHA,ATL,31,32,Gerald Wallace,Jake Voskuhl,Matt Carroll,Raymond Felton,Walter Herrmann,Josh Childress,Josh Smith,Shelden Williams,Tyronn Lue,Zaza Pachulia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200703280CHA,2007,CHA,ATL,33,33,Brevin Knight,Gerald Wallace,Jake Voskuhl,Matt Carroll,Walter Herrmann,Josh Childress,Josh Smith,Shelden Williams,Tyronn Lue,Zaza Pachulia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200703280CHA,2007,CHA,ATL,34,36,Adam Morrison,Brevin Knight,Gerald Wallace,Primoz Brezec,Walter Herrmann,Josh Childress,Josh Smith,Salim Stoudamire,Shelden Williams,Tyronn Lue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200703280CHA,2007,CHA,ATL,37,37,Adam Morrison,Brevin Knight,Emeka Okafor,Matt Carroll,Primoz Brezec,Josh Childress,Josh Smith,Salim Stoudamire,Shelden Williams,Tyronn Lue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200703280CHA,2007,CHA,ATL,38,38,Adam Morrison,Brevin Knight,Emeka Okafor,Gerald Wallace,Matt Carroll,Josh Childress,Josh Smith,Salim Stoudamire,Shelden Williams,Tyronn Lue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200703280CHA,2007,CHA,ATL,39,40,Adam Morrison,Brevin Knight,Gerald Wallace,Jake Voskuhl,Matt Carroll,Josh Childress,Marvin Williams,Salim Stoudamire,Tyronn Lue,Zaza Pachulia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200703280CHA,2007,CHA,ATL,41,41,Adam Morrison,Brevin Knight,Emeka Okafor,Gerald Wallace,Matt Carroll,Josh Childress,Marvin Williams,Salim Stoudamire,Tyronn Lue,Zaza Pachulia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200703280CHA,2007,CHA,ATL,42,44,Adam Morrison,Brevin Knight,Emeka Okafor,Gerald Wallace,Raymond Felton,Anthony Johnson,Josh Smith,Marvin Williams,Salim Stoudamire,Zaza Pachulia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200703280CHA,2007,CHA,ATL,45,47,Emeka Okafor,Gerald Wallace,Matt Carroll,Raymond Felton,Walter Herrmann,Josh Childress,Josh Smith,Lorenzen Wright,Marvin Williams,Salim Stoudamire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200704060CHA,2007,CHA,IND,0,2,Emeka Okafor,Gerald Wallace,Matt Carroll,Raymond Felton,Walter Herrmann,Danny Granger,Jermaine O'Neal,Keith McLeod,Mike Dunleavy,Troy Murphy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200704060CHA,2007,CHA,IND,3,4,Adam Morrison,Emeka Okafor,Gerald Wallace,Matt Carroll,Raymond Felton,Danny Granger,Jermaine O'Neal,Keith McLeod,Mike Dunleavy,Troy Murphy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200704060CHA,2007,CHA,IND,5,5,Adam Morrison,Gerald Wallace,Jake Voskuhl,Matt Carroll,Raymond Felton,Danny Granger,Jermaine O'Neal,Keith McLeod,Mike Dunleavy,Troy Murphy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200704060CHA,2007,CHA,IND,6,7,Adam Morrison,Brevin Knight,Gerald Wallace,Jake Voskuhl,Raymond Felton,Danny Granger,Jermaine O'Neal,Keith McLeod,Mike Dunleavy,Troy Murphy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200704060CHA,2007,CHA,IND,8,10,Adam Morrison,Brevin Knight,Gerald Wallace,Jake Voskuhl,Raymond Felton,Danny Granger,Keith McLeod,Mike Dunleavy,Shawne Williams,Troy Murphy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200704060CHA,2007,CHA,IND,11,11,Adam Morrison,Brevin Knight,Gerald Wallace,Jake Voskuhl,Raymond Felton,Danny Granger,Darrell Armstrong,Jermaine O'Neal,Mike Dunleavy,Orien Greene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200704060CHA,2007,CHA,IND,12,12,Adam Morrison,Brevin Knight,Gerald Wallace,Jake Voskuhl,Raymond Felton,Danny Granger,Darrell Armstrong,Ike Diogu,Mike Dunleavy,Orien Greene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200704060CHA,2007,CHA,IND,13,13,Adam Morrison,Brevin Knight,Emeka Okafor,Matt Carroll,Walter Herrmann,Darrell Armstrong,Jermaine O'Neal,Mike Dunleavy,Orien Greene,Shawne Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200704060CHA,2007,CHA,IND,14,15,Adam Morrison,Brevin Knight,Matt Carroll,Primoz Brezec,Walter Herrmann,Darrell Armstrong,Jermaine O'Neal,Mike Dunleavy,Orien Greene,Shawne Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200704060CHA,2007,CHA,IND,16,18,Brevin Knight,Gerald Wallace,Matt Carroll,Primoz Brezec,Walter Herrmann,Darrell Armstrong,Jermaine O'Neal,Orien Greene,Shawne Williams,Troy Murphy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200704060CHA,2007,CHA,IND,19,19,Adam Morrison,Gerald Wallace,Jake Voskuhl,Raymond Felton,Walter Herrmann,Danny Granger,Jermaine O'Neal,Keith McLeod,Shawne Williams,Troy Murphy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200704060CHA,2007,CHA,IND,20,23,Adam Morrison,Gerald Wallace,Jake Voskuhl,Raymond Felton,Walter Herrmann,Danny Granger,Jermaine O'Neal,Keith McLeod,Mike Dunleavy,Troy Murphy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200704060CHA,2007,CHA,IND,24,24,Adam Morrison,Gerald Wallace,Jake Voskuhl,Raymond Felton,Walter Herrmann,Danny Granger,Jermaine O'Neal,Keith McLeod,Mike Dunleavy,Troy Murphy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200704060CHA,2007,CHA,IND,25,31,Emeka Okafor,Gerald Wallace,Matt Carroll,Raymond Felton,Walter Herrmann,Danny Granger,Jermaine O'Neal,Keith McLeod,Mike Dunleavy,Troy Murphy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200704060CHA,2007,CHA,IND,32,34,Adam Morrison,Brevin Knight,Emeka Okafor,Gerald Wallace,Raymond Felton,Danny Granger,Jermaine O'Neal,Keith McLeod,Mike Dunleavy,Troy Murphy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200704060CHA,2007,CHA,IND,35,35,Adam Morrison,Brevin Knight,Gerald Wallace,Jake Voskuhl,Matt Carroll,Danny Granger,Darrell Armstrong,Jermaine O'Neal,Mike Dunleavy,Shawne Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200704060CHA,2007,CHA,IND,36,36,Brevin Knight,Jake Voskuhl,Matt Carroll,Raymond Felton,Walter Herrmann,Danny Granger,Darrell Armstrong,Ike Diogu,Mike Dunleavy,Shawne Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200704060CHA,2007,CHA,IND,37,39,Brevin Knight,Emeka Okafor,Gerald Wallace,Raymond Felton,Walter Herrmann,Danny Granger,Darrell Armstrong,Ike Diogu,Orien Greene,Shawne Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200704060CHA,2007,CHA,IND,40,46,Brevin Knight,Emeka Okafor,Gerald Wallace,Raymond Felton,Walter Herrmann,Danny Granger,Darrell Armstrong,Jermaine O'Neal,Mike Dunleavy,Shawne Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200704060CHA,2007,CHA,IND,47,47,Brevin Knight,Emeka Okafor,Gerald Wallace,Raymond Felton,Walter Herrmann,Danny Granger,Darrell Armstrong,Jermaine O'Neal,Keith McLeod,Mike Dunleavy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200704080MIA,2007,MIA,CHA,0,6,Eddie Jones,James Posey,Jason Williams,Shaquille O'Neal,Udonis Haslem,Brevin Knight,Emeka Okafor,Gerald Wallace,Raymond Felton,Walter Herrmann,5,4,2,3,2,2,0,1,0,1,6,5,1,4,4,0.4,0.6666666666666666,0.0,12,7,4,10,4,2,0,2,0,2,6,4,2,1,8,0.3333333333333333,0.4,0.0,-1
200704080MIA,2007,MIA,CHA,7,7,Alonzo Mourning,Eddie Jones,James Posey,Jason Williams,Udonis Haslem,Brevin Knight,Emeka Okafor,Gerald Wallace,Jake Voskuhl,Raymond Felton,1,2,1,1,1,0,0,1,0,0,1,1,0,0,2,1.0,1.0,0.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,2,1.0,1.0,0.0,-1
200704080MIA,2007,MIA,CHA,8,8,Alonzo Mourning,Eddie Jones,James Posey,Jason Williams,Udonis Haslem,Brevin Knight,Gerald Wallace,Jake Voskuhl,Primoz Brezec,Raymond Felton,1,0,1,1,1,0,0,1,0,0,0,0,0,1,2,1.0,1.0,0.0,2,0,1,2,1,0,0,1,0,0,1,0,1,1,2,0.5,0.5,0.0,-1
200704080MIA,2007,MIA,CHA,9,9,Alonzo Mourning,Dwyane Wade,James Posey,Jason Williams,Udonis Haslem,Brevin Knight,Gerald Wallace,Jake Voskuhl,Jeff McInnis,Primoz Brezec,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,1.0,1.0,0.0,-1
200704080MIA,2007,MIA,CHA,10,10,Alonzo Mourning,Dwyane Wade,James Posey,Jason Williams,Udonis Haslem,Alan Anderson,Gerald Wallace,Jake Voskuhl,Jeff McInnis,Primoz Brezec,2,1,2,2,2,0,0,0,0,0,0,0,0,0,4,1.0,1.0,0.0,2,0,2,2,2,0,0,2,0,0,1,1,0,0,4,1.0,1.0,0.0,-1
200704080MIA,2007,MIA,CHA,11,11,Alonzo Mourning,Dwyane Wade,Gary Payton,James Posey,Udonis Haslem,Alan Anderson,Jake Voskuhl,Jeff McInnis,Primoz Brezec,Walter Herrmann,2,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,3,0,2,3,2,0,0,1,0,0,3,2,1,1,4,0.6666666666666666,0.6666666666666666,0.0,-1
200704080MIA,2007,MIA,CHA,12,12,Alonzo Mourning,Antoine Walker,Dwyane Wade,Gary Payton,Jason Kapono,Alan Anderson,Jake Voskuhl,Jeff McInnis,Primoz Brezec,Walter Herrmann,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,4,0,1,3,1,1,0,0,1,0,2,0,2,0,2,0.25,0.3333333333333333,0.0,-1
200704080MIA,2007,MIA,CHA,13,14,Alonzo Mourning,Antoine Walker,Dwyane Wade,Gary Payton,Jason Kapono,Alan Anderson,Gerald Wallace,Jeff McInnis,Primoz Brezec,Walter Herrmann,3,1,3,2,2,1,1,2,0,0,1,1,0,1,7,1.0,1.0,1.0,4,0,2,3,1,1,1,0,1,0,2,1,1,0,5,0.5,0.3333333333333333,1.0,1
200704080MIA,2007,MIA,CHA,15,16,Alonzo Mourning,Antoine Walker,Dwyane Wade,Gary Payton,Jason Kapono,Alan Anderson,Emeka Okafor,Gerald Wallace,Jeff McInnis,Walter Herrmann,2,0,2,2,2,0,0,2,0,1,2,2,0,2,4,1.0,1.0,0.0,2,2,1,2,1,0,0,1,0,0,1,0,1,1,2,0.5,0.5,0.0,1
200704080MIA,2007,MIA,CHA,17,20,Antoine Walker,Eddie Jones,Gary Payton,Jason Kapono,Shaquille O'Neal,Alan Anderson,Emeka Okafor,Gerald Wallace,Jeff McInnis,Walter Herrmann,3,0,2,2,2,1,0,0,0,0,4,3,1,1,4,0.6666666666666666,1.0,0.0,5,2,2,4,2,1,0,1,0,0,1,1,0,1,4,0.4,0.5,0.0,-1
200704080MIA,2007,MIA,CHA,21,21,Antoine Walker,Eddie Jones,Jason Kapono,Jason Williams,Shaquille O'Neal,Brevin Knight,Emeka Okafor,Gerald Wallace,Raymond Felton,Walter Herrmann,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,2,1,2,2,2,0,0,2,0,0,1,1,0,1,4,1.0,1.0,0.0,-1
200704080MIA,2007,MIA,CHA,22,22,Alonzo Mourning,Eddie Jones,James Posey,Jason Williams,Udonis Haslem,Brevin Knight,Gerald Wallace,Jake Voskuhl,Raymond Felton,Walter Herrmann,2,2,1,1,1,1,0,0,0,0,2,1,1,1,2,0.5,1.0,0.0,2,0,1,1,0,1,1,1,1,0,0,0,0,0,3,0.5,0.0,1.0,-1
200704080MIA,2007,MIA,CHA,23,23,Alonzo Mourning,Eddie Jones,James Posey,Jason Williams,Udonis Haslem,Brevin Knight,Gerald Wallace,Jake Voskuhl,Raymond Felton,Ryan Hollins,1,2,1,1,1,0,0,1,0,0,0,0,0,0,2,1.0,1.0,0.0,3,0,2,1,1,2,1,2,0,0,1,0,1,0,5,0.6666666666666666,1.0,0.5,-1
200704080MIA,2007,MIA,CHA,24,24,Alonzo Mourning,Eddie Jones,James Posey,Jason Williams,Udonis Haslem,Brevin Knight,Emeka Okafor,Gerald Wallace,Raymond Felton,Walter Herrmann,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,3,1.0,0.0,1.0,-1
200704080MIA,2007,MIA,CHA,25,28,Eddie Jones,James Posey,Jason Williams,Shaquille O'Neal,Udonis Haslem,Brevin Knight,Emeka Okafor,Gerald Wallace,Raymond Felton,Walter Herrmann,5,1,2,4,1,1,1,1,1,0,4,2,2,3,5,0.4,0.25,1.0,6,1,3,6,3,0,0,0,0,0,4,3,1,3,6,0.5,0.5,0.0,-1
200704080MIA,2007,MIA,CHA,29,29,Eddie Jones,James Posey,Jason Williams,Shaquille O'Neal,Udonis Haslem,Brevin Knight,Emeka Okafor,Gerald Wallace,Jake Voskuhl,Raymond Felton,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,2,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0.0,0.0,0.0,-1
200704080MIA,2007,MIA,CHA,30,30,Eddie Jones,Gary Payton,James Posey,Shaquille O'Neal,Udonis Haslem,Brevin Knight,Gerald Wallace,Jake Voskuhl,Primoz Brezec,Raymond Felton,2,3,0,1,0,1,0,0,0,1,2,0,2,0,0,0.0,0.0,0.0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,2,1.0,1.0,0.0,-1
200704080MIA,2007,MIA,CHA,31,31,Dwyane Wade,Eddie Jones,Gary Payton,Shaquille O'Neal,Udonis Haslem,Brevin Knight,Gerald Wallace,Jake Voskuhl,Primoz Brezec,Raymond Felton,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,3,2,1,3,1,0,0,0,0,0,2,1,1,0,2,0.3333333333333333,0.3333333333333333,0.0,-1
200704080MIA,2007,MIA,CHA,32,32,Dwyane Wade,Eddie Jones,Gary Payton,Shaquille O'Neal,Udonis Haslem,Gerald Wallace,Jake Voskuhl,Jeff McInnis,Raymond Felton,Ryan Hollins,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,0,2,1,1,1,0,0.0,0.0,0.0,-1
200704080MIA,2007,MIA,CHA,33,34,Alonzo Mourning,Antoine Walker,Dwyane Wade,Eddie Jones,Jason Kapono,Gerald Wallace,Jake Voskuhl,Jeff McInnis,Raymond Felton,Ryan Hollins,3,4,1,2,1,1,0,0,0,1,4,2,2,0,2,0.3333333333333333,0.5,0.0,3,2,1,3,1,0,0,1,0,0,3,3,0,1,2,0.3333333333333333,0.3333333333333333,0.0,-1
200704080MIA,2007,MIA,CHA,35,36,Alonzo Mourning,Antoine Walker,Dwyane Wade,Eddie Jones,Jason Kapono,Alan Anderson,Jake Voskuhl,Jeff McInnis,Ryan Hollins,Walter Herrmann,5,0,3,4,2,1,1,3,0,1,3,2,1,1,7,0.6,0.5,1.0,2,0,0,0,0,2,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,1
200704080MIA,2007,MIA,CHA,37,37,Alonzo Mourning,Antoine Walker,Dwyane Wade,Eddie Jones,Jason Kapono,Alan Anderson,Emeka Okafor,Jake Voskuhl,Jeff McInnis,Walter Herrmann,2,0,2,2,2,0,0,1,0,1,1,1,0,0,4,1.0,1.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1
200704080MIA,2007,MIA,CHA,38,38,Alonzo Mourning,Antoine Walker,Dwyane Wade,Eddie Jones,Jason Kapono,Alan Anderson,Emeka Okafor,Gerald Wallace,Jeff McInnis,Raymond Felton,1,0,1,1,1,0,0,1,0,0,1,1,0,0,2,1.0,1.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1
200704080MIA,2007,MIA,CHA,39,40,Alonzo Mourning,Antoine Walker,Dwyane Wade,Eddie Jones,Jason Kapono,Brevin Knight,Emeka Okafor,Gerald Wallace,Jeff McInnis,Raymond Felton,3,0,1,2,1,1,0,0,0,0,2,2,0,1,2,0.3333333333333333,0.5,0.0,3,0,1,1,0,2,1,1,1,0,2,2,0,0,3,0.3333333333333333,0.0,0.5,-1
200704080MIA,2007,MIA,CHA,41,41,Alonzo Mourning,Antoine Walker,Eddie Jones,Jason Kapono,Jason Williams,Brevin Knight,Emeka Okafor,Gerald Wallace,Jeff McInnis,Raymond Felton,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,2,2,0,1,0,0.0,0.0,0.0,-1
200704080MIA,2007,MIA,CHA,42,42,Antoine Walker,James Posey,Jason Kapono,Jason Williams,Shaquille O'Neal,Brevin Knight,Emeka Okafor,Gerald Wallace,Jeff McInnis,Raymond Felton,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,2,2,0,2,0,0,0,0,0,0,3,1,2,0,0,0.0,0.0,0.0,-1
200704080MIA,2007,MIA,CHA,43,44,Antoine Walker,James Posey,Jason Kapono,Jason Williams,Shaquille O'Neal,Brevin Knight,Gerald Wallace,Jake Voskuhl,Raymond Felton,Walter Herrmann,3,2,2,1,0,2,2,1,1,1,1,1,0,2,6,0.6666666666666666,0.0,1.0,5,0,3,3,2,2,1,2,1,1,2,1,1,2,7,0.6,0.6666666666666666,0.5,-1
200704080MIA,2007,MIA,CHA,45,45,Antoine Walker,James Posey,Jason Kapono,Jason Williams,Shaquille O'Neal,Brevin Knight,Emeka Okafor,Gerald Wallace,Raymond Felton,Walter Herrmann,0,3,0,0,0,0,0,0,0,2,4,0,4,2,0,0.0,0.0,0.0,3,2,2,3,2,0,0,0,0,0,3,1,2,0,4,0.6666666666666666,0.6666666666666666,0.0,-1
200704080MIA,2007,MIA,CHA,46,46,Dwyane Wade,James Posey,Jason Kapono,Jason Williams,Shaquille O'Neal,Brevin Knight,Emeka Okafor,Gerald Wallace,Raymond Felton,Walter Herrmann,4,2,2,4,2,0,0,0,0,1,3,1,2,0,4,0.5,0.5,0.0,4,4,3,4,3,0,0,1,0,0,2,1,1,0,6,0.75,0.75,0.0,-1
200704080MIA,2007,MIA,CHA,47,47,Dwyane Wade,Eddie Jones,James Posey,Jason Kapono,Shaquille O'Neal,Brevin Knight,Emeka Okafor,Gerald Wallace,Raymond Felton,Walter Herrmann,2,2,1,1,1,1,0,0,0,1,1,0,1,1,2,0.5,1.0,0.0,2,2,2,0,0,2,2,2,0,1,1,1,0,2,6,1.0,0.0,1.0,-1
200704100CHA,2007,CHA,MIA,0,7,Brevin Knight,Emeka Okafor,Gerald Wallace,Raymond Felton,Walter Herrmann,Alonzo Mourning,Antoine Walker,Dwyane Wade,Eddie Jones,Jason Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200704100CHA,2007,CHA,MIA,8,8,Brevin Knight,Emeka Okafor,Gerald Wallace,Raymond Felton,Walter Herrmann,Antoine Walker,Eddie Jones,Jason Kapono,Jason Williams,Michael Doleac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200704100CHA,2007,CHA,MIA,9,9,Emeka Okafor,Gerald Wallace,Jeff McInnis,Raymond Felton,Walter Herrmann,Antoine Walker,Eddie Jones,Jason Kapono,Jason Williams,Michael Doleac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200704100CHA,2007,CHA,MIA,10,10,Alan Anderson,Gerald Wallace,Jeff McInnis,Primoz Brezec,Walter Herrmann,Antoine Walker,Eddie Jones,Jason Kapono,Jason Williams,Michael Doleac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200704100CHA,2007,CHA,MIA,11,13,Alan Anderson,Gerald Wallace,Jeff McInnis,Primoz Brezec,Walter Herrmann,Antoine Walker,James Posey,Jason Kapono,Jason Williams,Michael Doleac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200704100CHA,2007,CHA,MIA,14,16,Alan Anderson,Derek Anderson,Emeka Okafor,Jeff McInnis,Primoz Brezec,Antoine Walker,Dwyane Wade,James Posey,Jason Kapono,Michael Doleac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200704100CHA,2007,CHA,MIA,17,17,Alan Anderson,Derek Anderson,Emeka Okafor,Gerald Wallace,Jeff McInnis,Antoine Walker,Dwyane Wade,James Posey,Jason Kapono,Michael Doleac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200704100CHA,2007,CHA,MIA,18,18,Alan Anderson,Derek Anderson,Emeka Okafor,Gerald Wallace,Jeff McInnis,Alonzo Mourning,Dwyane Wade,Eddie Jones,James Posey,Jason Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200704100CHA,2007,CHA,MIA,19,19,Derek Anderson,Emeka Okafor,Gerald Wallace,Jeff McInnis,Raymond Felton,Alonzo Mourning,Dwyane Wade,Eddie Jones,James Posey,Jason Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
200704100CHA,2007,CHA,MIA,20,20,Emeka Okafor,Gerald Wallace,Jeff McInnis,Raymond Felton,Walter Herrmann,Alonzo Mourning,Dwyane Wade,Eddie Jones,James Posey,Jason Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
